"Event.Index","UTC.Timestamp","UTC.Date","Tree.Node.Key","Experiment.ID","Participant.Private.ID","Task.Version","Trial.Number","Response","display","ARGUER_ID","discuss_1","read_1","age","gender","edu","argument_ID","Arg_Position","Arguments","rater_position","response_ratings","argument_index","Rater_ID","argument_Position","Arguer_Position","ITT_Condition_ProArguers","ITT_Condition_AntiArguers","ITT_cond","ITT_Baseline_ProArguers","ITT_Baseline_AntiArguers","passedITT","passed_relative_ITT"
60,1659954408694,"08/08/2022 10:26:48","task-xidh",94118,6893524,2,58,"Disagree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",2,"Against","The government can track me if I take the vaccine","Anti",2,1082,283,"Against","PRO",1,0,1,0,0,0,0
4,1659955312166,"08/08/2022 10:41:52","task-xidh",94118,6893645,2,2,"Agree","statements",85,"Rarely","Most weeks",57,"Female","Undergraduate degree (BSc, BA)",3,"Against","Possible side effects","Anti",6,1107,284,"Against","PRO",1,0,1,0,0,1,1
5,1659955314662,"08/08/2022 10:41:54","task-xidh",94118,6893645,2,3,"Strongly Agree","statements",84,"Rarely","Rarely",19,"Male","A levels",3,"Against","my body my choice sort of argument","Anti",7,1101,284,"Against","PRO",1,0,1,0,0,1,1
6,1659955317575,"08/08/2022 10:41:57","task-xidh",94118,6893645,2,4,"Strongly Agree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",3,"Against","Don't believe that any vaccines are effective","Anti",7,1083,284,"Against","PRO",1,0,1,0,0,1,1
11,1659955338027,"08/08/2022 10:42:18","task-xidh",94118,6893645,2,9,"Somewhat Agree","statements",87,"Never","Most months",35,"Female","A levels",1,"Against","There hasn't been long enough to develop a vaccination","Anti",5,1117,284,"Against","PRO",1,0,1,0,0,0,0
14,1659955348791,"08/08/2022 10:42:28","task-xidh",94118,6893645,2,12,"Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",1,"Against","The vaccine has been developed too quickly so they're not sure it's safe","Anti",6,1135,284,"Against","PRO",1,0,1,0,0,1,1
20,1659955372349,"08/08/2022 10:42:52","task-xidh",94118,6893645,2,18,"Agree","statements",85,"Rarely","Most weeks",57,"Female","Undergraduate degree (BSc, BA)",1,"Against","The time factor - trials can take up to 10 years","Anti",6,1105,284,"Against","PRO",1,0,1,0,0,1,1
21,1659955376434,"08/08/2022 10:42:56","task-xidh",94118,6893645,2,19,"Strongly Disagree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",1,"Against","I don't believe in vaccinations.","Anti",1,1123,284,"Against","PRO",1,0,1,0,0,0,0
22,1659955379968,"08/08/2022 10:42:59","task-xidh",94118,6893645,2,20,"Somewhat Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",3,"Against","We don't know how effective the vaccine is yet","Anti",5,1137,284,"Against","PRO",1,0,1,0,0,0,0
24,1659955391027,"08/08/2022 10:43:11","task-xidh",94118,6893645,2,22,"Strongly Agree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't want a Covid passport","Anti",7,1095,284,"Against","PRO",1,0,1,0,0,1,1
27,1659955399186,"08/08/2022 10:43:19","task-xidh",94118,6893645,2,25,"Strongly Agree","statements",82,"Never","Rarely",28,"Female","Undergraduate degree (BSc, BA)",2,"Against","I'm only young so I don't need it ","Anti",7,1088,284,"Against","PRO",1,0,1,0,0,1,1
30,1659955407107,"08/08/2022 10:43:27","task-xidh",94118,6893645,2,28,"Neither Agree nor Disagree","statements",87,"Never","Most months",35,"Female","A levels",3,"Against","You will get a blood clot","Anti",4,1119,284,"Against","PRO",1,0,1,0,0,0,0
33,1659955418868,"08/08/2022 10:43:38","task-xidh",94118,6893645,2,31,"Strongly Agree","statements",86,"Rarely","Most days",19,"Female","A levels",3,"Against","the effectiveness hasn't really been proven","Anti",7,1113,284,"Against","PRO",1,0,1,0,0,1,1
34,1659955424440,"08/08/2022 10:43:44","task-xidh",94118,6893645,2,32,"Somewhat Agree","statements",82,"Never","Rarely",28,"Female","Undergraduate degree (BSc, BA)",1,"Against","Time of development ","Anti",5,1087,284,"Against","PRO",1,0,1,0,0,0,0
36,1659955429847,"08/08/2022 10:43:49","task-xidh",94118,6893645,2,34,"Somewhat Agree","statements",84,"Rarely","Rarely",19,"Male","A levels",2,"Against","thinking its a means of government control (conspiracy)","Anti",5,1100,284,"Against","PRO",1,0,1,0,0,0,0
37,1659955432737,"08/08/2022 10:43:52","task-xidh",94118,6893645,2,35,"Strongly Disagree","statements",89,"A few times a year","Rarely",33,"Female","Undergraduate degree (BSc, BA)",1,"Against","I don't believe covid is real. ","Anti",1,1129,284,"Against","PRO",1,0,1,0,0,0,0
39,1659955438534,"08/08/2022 10:43:58","task-xidh",94118,6893645,2,37,"Agree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",2,"Against","We don't know how long it works for","Anti",6,1094,284,"Against","PRO",1,0,1,0,0,1,1
40,1659955440364,"08/08/2022 10:44:00","task-xidh",94118,6893645,2,38,"Strongly Agree","statements",82,"Never","Rarely",28,"Female","Undergraduate degree (BSc, BA)",3,"Against","I'm healthy so I won't die from it ","Anti",7,1089,284,"Against","PRO",1,0,1,0,0,1,1
41,1659955443633,"08/08/2022 10:44:03","task-xidh",94118,6893645,2,39,"Agree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",1,"Against","The companies haven't had enough time to develop it properly","Anti",6,1081,284,"Against","PRO",1,0,1,0,0,1,1
45,1659955453878,"08/08/2022 10:44:13","task-xidh",94118,6893645,2,43,"Agree","statements",86,"Rarely","Most days",19,"Female","A levels",2,"Against","the side effects short term and long term","Anti",6,1112,284,"Against","PRO",1,0,1,0,0,1,1
46,1659955455552,"08/08/2022 10:44:15","task-xidh",94118,6893645,2,44,"Somewhat Agree","statements",87,"Never","Most months",35,"Female","A levels",2,"Against","They are trying to control us ","Anti",5,1118,284,"Against","PRO",1,0,1,0,0,0,0
48,1659955460968,"08/08/2022 10:44:20","task-xidh",94118,6893645,2,46,"Strongly Agree","statements",89,"A few times a year","Rarely",33,"Female","Undergraduate degree (BSc, BA)",2,"Against","I don't trust the vaccine works","Anti",7,1130,284,"Against","PRO",1,0,1,0,0,1,1
50,1659955465880,"08/08/2022 10:44:25","task-xidh",94118,6893645,2,48,"Strongly Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",2,"Against","It doesn't stop you from catching the disease","Anti",7,1136,284,"Against","PRO",1,0,1,0,0,1,1
51,1659955469905,"08/08/2022 10:44:29","task-xidh",94118,6893645,2,49,"Strongly Disagree","statements",85,"Rarely","Most weeks",57,"Female","Undergraduate degree (BSc, BA)",2,"Against","Against any type of vaccinations","Anti",1,1106,284,"Against","PRO",1,0,1,0,0,0,0
56,1659955480911,"08/08/2022 10:44:40","task-xidh",94118,6893645,2,54,"Strongly Disagree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't believe in Covid-19.","Anti",1,1125,284,"Against","PRO",1,0,1,0,0,0,0
58,1659955487966,"08/08/2022 10:44:47","task-xidh",94118,6893645,2,56,"Somewhat Disagree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",2,"Against","The government can track me if I take the vaccine","Anti",3,1082,284,"Against","PRO",1,0,1,0,0,0,0
60,1659955493096,"08/08/2022 10:44:53","task-xidh",94118,6893645,2,58,"Strongly Agree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",2,"Against","I don't trust the government/pharmaceutical industry to have produced a (safe) vaccine in the timeframe.","Anti",7,1124,284,"Against","PRO",1,0,1,0,0,1,1
61,1659955496603,"08/08/2022 10:44:56","task-xidh",94118,6893645,2,59,"Strongly Agree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",1,"Against","It hasn't been around long enough to know the long term effects","Anti",7,1093,284,"Against","PRO",1,0,1,0,0,1,1
62,1659955499207,"08/08/2022 10:44:59","task-xidh",94118,6893645,2,60,"Agree","statements",89,"A few times a year","Rarely",33,"Female","Undergraduate degree (BSc, BA)",3,"Against","There's not been enough time to make the vaccine work properly ","Anti",6,1131,284,"Against","PRO",1,0,1,0,0,1,1
63,1659955500959,"08/08/2022 10:45:00","task-xidh",94118,6893645,2,61,"Somewhat Agree","statements",86,"Rarely","Most days",19,"Female","A levels",1,"Against","it was produced fast","Anti",5,1111,284,"Against","PRO",1,0,1,0,0,0,0
64,1659955502535,"08/08/2022 10:45:02","task-xidh",94118,6893645,2,62,"Agree","statements",84,"Rarely","Rarely",19,"Male","A levels",1,"Against","danger of side effects","Anti",6,1099,284,"Against","PRO",1,0,1,0,0,1,1
4,1659955224966,"08/08/2022 10:40:24","task-xidh",94118,6893639,2,2,"Strongly Agree","statements",86,"Rarely","Most days",19,"Female","A levels",1,"Against","it was produced fast","Anti",7,1111,285,"Against","PRO",1,0,1,0,0,1,1
5,1659955227664,"08/08/2022 10:40:27","task-xidh",94118,6893639,2,3,"Strongly Agree","statements",86,"Rarely","Most days",19,"Female","A levels",3,"Against","the effectiveness hasn't really been proven","Anti",7,1113,285,"Against","PRO",1,0,1,0,0,1,1
6,1659955236630,"08/08/2022 10:40:36","task-xidh",94118,6893639,2,4,"Somewhat Agree","statements",85,"Rarely","Most weeks",57,"Female","Undergraduate degree (BSc, BA)",1,"Against","The time factor - trials can take up to 10 years","Anti",5,1105,285,"Against","PRO",1,0,1,0,0,0,0
8,1659955251283,"08/08/2022 10:40:51","task-xidh",94118,6893639,2,6,"Somewhat Agree","statements",84,"Rarely","Rarely",19,"Male","A levels",3,"Against","my body my choice sort of argument","Anti",5,1101,285,"Against","PRO",1,0,1,0,0,0,0
9,1659955257773,"08/08/2022 10:40:57","task-xidh",94118,6893639,2,7,"Agree","statements",85,"Rarely","Most weeks",57,"Female","Undergraduate degree (BSc, BA)",3,"Against","Possible side effects","Anti",6,1107,285,"Against","PRO",1,0,1,0,0,1,1
10,1659955266209,"08/08/2022 10:41:06","task-xidh",94118,6893639,2,8,"Somewhat Disagree","statements",89,"A few times a year","Rarely",33,"Female","Undergraduate degree (BSc, BA)",1,"Against","I don't believe covid is real. ","Anti",3,1129,285,"Against","PRO",1,0,1,0,0,0,0
12,1659955282168,"08/08/2022 10:41:22","task-xidh",94118,6893639,2,10,"Strongly Agree","statements",82,"Never","Rarely",28,"Female","Undergraduate degree (BSc, BA)",1,"Against","Time of development ","Anti",7,1087,285,"Against","PRO",1,0,1,0,0,1,1
17,1659955312194,"08/08/2022 10:41:52","task-xidh",94118,6893639,2,15,"Disagree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",1,"Against","It hasn't been around long enough to know the long term effects","Anti",2,1093,285,"Against","PRO",1,0,1,0,0,0,0
20,1659955329054,"08/08/2022 10:42:09","task-xidh",94118,6893639,2,18,"Agree","statements",87,"Never","Most months",35,"Female","A levels",2,"Against","They are trying to control us ","Anti",6,1118,285,"Against","PRO",1,0,1,0,0,1,1
23,1659955349555,"08/08/2022 10:42:29","task-xidh",94118,6893639,2,21,"Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",1,"Against","The vaccine has been developed too quickly so they're not sure it's safe","Anti",6,1135,285,"Against","PRO",1,0,1,0,0,1,1
24,1659955354119,"08/08/2022 10:42:34","task-xidh",94118,6893639,2,22,"Strongly Disagree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",2,"Against","The government can track me if I take the vaccine","Anti",1,1082,285,"Against","PRO",1,0,1,0,0,0,0
26,1659955369917,"08/08/2022 10:42:49","task-xidh",94118,6893639,2,24,"Agree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",2,"Against","I don't trust the government/pharmaceutical industry to have produced a (safe) vaccine in the timeframe.","Anti",6,1124,285,"Against","PRO",1,0,1,0,0,1,1
28,1659955380508,"08/08/2022 10:43:00","task-xidh",94118,6893639,2,26,"Agree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",1,"Against","The companies haven't had enough time to develop it properly","Anti",6,1081,285,"Against","PRO",1,0,1,0,0,1,1
29,1659955385910,"08/08/2022 10:43:05","task-xidh",94118,6893639,2,27,"Agree","statements",89,"A few times a year","Rarely",33,"Female","Undergraduate degree (BSc, BA)",3,"Against","There's not been enough time to make the vaccine work properly ","Anti",6,1131,285,"Against","PRO",1,0,1,0,0,1,1
32,1659955395223,"08/08/2022 10:43:15","task-xidh",94118,6893639,2,30,"Agree","statements",89,"A few times a year","Rarely",33,"Female","Undergraduate degree (BSc, BA)",2,"Against","I don't trust the vaccine works","Anti",6,1130,285,"Against","PRO",1,0,1,0,0,1,1
34,1659955404333,"08/08/2022 10:43:24","task-xidh",94118,6893639,2,32,"Disagree","statements",82,"Never","Rarely",28,"Female","Undergraduate degree (BSc, BA)",3,"Against","I'm healthy so I won't die from it ","Anti",2,1089,285,"Against","PRO",1,0,1,0,0,0,0
35,1659955407480,"08/08/2022 10:43:27","task-xidh",94118,6893639,2,33,"Disagree","statements",87,"Never","Most months",35,"Female","A levels",3,"Against","You will get a blood clot","Anti",2,1119,285,"Against","PRO",1,0,1,0,0,0,0
36,1659955411198,"08/08/2022 10:43:31","task-xidh",94118,6893639,2,34,"Disagree","statements",82,"Never","Rarely",28,"Female","Undergraduate degree (BSc, BA)",2,"Against","I'm only young so I don't need it ","Anti",2,1088,285,"Against","PRO",1,0,1,0,0,0,0
38,1659955424514,"08/08/2022 10:43:44","task-xidh",94118,6893639,2,36,"Disagree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't believe in Covid-19.","Anti",2,1125,285,"Against","PRO",1,0,1,0,0,0,0
43,1659955460832,"08/08/2022 10:44:20","task-xidh",94118,6893639,2,41,"Strongly Disagree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",1,"Against","I don't believe in vaccinations.","Anti",1,1123,285,"Against","PRO",1,0,1,0,0,0,0
45,1659955476135,"08/08/2022 10:44:36","task-xidh",94118,6893639,2,43,"Strongly Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",2,"Against","It doesn't stop you from catching the disease","Anti",7,1136,285,"Against","PRO",1,0,1,0,0,1,1
46,1659955482862,"08/08/2022 10:44:42","task-xidh",94118,6893639,2,44,"Strongly Agree","statements",87,"Never","Most months",35,"Female","A levels",1,"Against","There hasn't been long enough to develop a vaccination","Anti",7,1117,285,"Against","PRO",1,0,1,0,0,1,1
48,1659955490588,"08/08/2022 10:44:50","task-xidh",94118,6893639,2,46,"Strongly Disagree","statements",85,"Rarely","Most weeks",57,"Female","Undergraduate degree (BSc, BA)",2,"Against","Against any type of vaccinations","Anti",1,1106,285,"Against","PRO",1,0,1,0,0,0,0
50,1659955498708,"08/08/2022 10:44:58","task-xidh",94118,6893639,2,48,"Strongly Disagree","statements",81,"Rarely","Most weeks",31,"Male","Undergraduate degree (BSc, BA)",3,"Against","Don't believe that any vaccines are effective","Anti",1,1083,285,"Against","PRO",1,0,1,0,0,0,0
52,1659955511744,"08/08/2022 10:45:11","task-xidh",94118,6893639,2,50,"Neither Agree nor Disagree","statements",84,"Rarely","Rarely",19,"Male","A levels",2,"Against","thinking its a means of government control (conspiracy)","Anti",4,1100,285,"Against","PRO",1,0,1,0,0,0,0
54,1659955520866,"08/08/2022 10:45:20","task-xidh",94118,6893639,2,52,"Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",3,"Against","We don't know how effective the vaccine is yet","Anti",6,1137,285,"Against","PRO",1,0,1,0,0,1,1
56,1659955527610,"08/08/2022 10:45:27","task-xidh",94118,6893639,2,54,"Agree","statements",84,"Rarely","Rarely",19,"Male","A levels",1,"Against","danger of side effects","Anti",6,1099,285,"Against","PRO",1,0,1,0,0,1,1
60,1659955547554,"08/08/2022 10:45:47","task-xidh",94118,6893639,2,58,"Agree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",2,"Against","We don't know how long it works for","Anti",6,1094,285,"Against","PRO",1,0,1,0,0,1,1
61,1659955554362,"08/08/2022 10:45:54","task-xidh",94118,6893639,2,59,"Agree","statements",86,"Rarely","Most days",19,"Female","A levels",2,"Against","the side effects short term and long term","Anti",6,1112,285,"Against","PRO",1,0,1,0,0,1,1
63,1659955567341,"08/08/2022 10:46:07","task-xidh",94118,6893639,2,61,"Agree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't want a Covid passport","Anti",6,1095,285,"Against","PRO",1,0,1,0,0,1,1
5,1659956164891,"08/08/2022 10:56:04","task-xidh",94118,6893711,2,3,"Strongly Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",2,"Against","It doesn't stop you from catching the disease","Anti",7,1136,286,"Against","PRO",1,0,1,0,0,1,1
6,1659956169676,"08/08/2022 10:56:09","task-xidh",94118,6893711,2,4,"Agree","statements",84,"Rarely","Rarely",19,"Male","A levels",1,"Against","danger of side effects","Anti",6,1099,286,"Against","PRO",1,0,1,0,0,1,1
7,1659956174907,"08/08/2022 10:56:14","task-xidh",94118,6893711,2,5,"Strongly Disagree","statements",83,"Rarely","A few times a year",31,"Female","Undergraduate degree (BSc, BA)",3,"Against","I don't want a Covid passport","Anti",1,1095,286,"Against","PRO",1,0,1,0,0,0,0
8,1659956180939,"08/08/2022 10:56:20","task-xidh",94118,6893711,2,6,"Strongly Agree","statements",90,"Most weeks","Most months",25,"Female","Undergraduate degree (BSc, BA)",3,"Against","We don't know how effective the vaccine is yet","Anti",7,1137,286,"Against","PRO",1,0,1,0,0,1,1
9,1659956186055,"08/08/2022 10:56:26","task-xidh",94118,6893711,2,7,"Neither Agree nor Disagree","statements",88,"A few times a year","Most months",31,"Female","Undergraduate degree (BSc, BA)",1,"Against","I don't believe in vaccinations.","Anti",4,1123,286,"Against","PRO",1,0,1,0,0,0,0
12,1659956203539,"08/08/2022 10:56:43","task-xidh",94118,6893711,2,10,"Somewhat Disagree","statements",87,"Never","Most months",35,"Female","A levels",2,"Against","They are trying to control us ","Anti",3,1118,286,"Against","PRO",1,0,1,0,0,0,0
