"Event.Index","UTC.Timestamp","UTC.Date","Tree.Node.Key","Experiment.ID","Participant.Private.ID","Task.Version","Trial.Number","Response","display","ARGUER_ID","discuss_1","read_1","age","gender","edu","argument_ID","Arg_Position","Arguments","rater_position","response_ratings","argument_index","Rater_ID","argument_Position","Arguer_Position","ITT_Condition_ProArguers","ITT_Condition_AntiArguers","ITT_cond","ITT_Baseline_ProArguers","ITT_Baseline_AntiArguers"
37,1658858693598,"26/07/2022 18:04:53","task-mn1e",93981,6842721,3,35,"Strongly Agree","statements",36,"Rarely","Never",28,"Female","Undergraduate degree (BSc, BA)",6,"Against","I would prefer a more natural method of treating covid should I catch it","Anti",7,216,140,"Against","ANTI",0,0,0,0,1
38,1658858695765,"26/07/2022 18:04:55","task-mn1e",93981,6842721,3,36,"Strongly Agree","statements",34,"Most weeks","Rarely",58,"Female","GCSEs",5,"Against","I have been okay up to now.","Anti",7,203,140,"Against","ANTI",0,0,0,0,1
40,1658858719258,"26/07/2022 18:05:19","task-mn1e",93981,6842721,3,38,"Neither Agree nor Disagree","statements",40,"Most days","Most days",28,"Female","Postgraduate degree (MSc, MA, MPhil)",5,"Against","Instead of vaccines, drugs should be developed to help cure people who fall sick from Covid.","Anti",4,239,140,"Against","ANTI",0,0,0,0,1
41,1658858722536,"26/07/2022 18:05:22","task-mn1e",93981,6842721,3,39,"Agree","statements",37,"Most weeks","Most days",46,"Female","Postgraduate degree (MSc, MA, MPhil)",4,"Against","The virus can still be transmitted ","Anti",6,220,140,"Against","ANTI",0,0,0,0,1
42,1658858726539,"26/07/2022 18:05:26","task-mn1e",93981,6842721,3,40,"Agree","statements",36,"Rarely","Never",28,"Female","Undergraduate degree (BSc, BA)",4,"Against","I don't trust the vaccine in terms of safety and its efficacy.","Anti",6,214,140,"Against","ANTI",0,0,0,0,1
44,1658858746863,"26/07/2022 18:05:46","task-mn1e",93981,6842721,3,42,"Strongly Disagree","statements",32,"Most weeks","Most weeks",61,"Male","Postgraduate degree (MSc, MA, MPhil)",5,"Against","Not effective against this Coronavirus: Coronaviruses have been around for a very long time and we have never been able to produce an effective vaccine against them and yet suddenly we have eleven.","Anti",1,191,140,"Against","ANTI",0,0,0,0,1
51,1658858774097,"26/07/2022 18:06:14","task-mn1e",93981,6842721,3,49,"Neither Agree nor Disagree","statements",31,"Most weeks","Most days",42,"Female","Doctorate (PhD)",5,"Against","it is still in clinical trials","Anti",4,185,140,"Against","ANTI",0,0,0,0,1
52,1658858788817,"26/07/2022 18:06:28","task-mn1e",93981,6842721,3,50,"Agree","statements",39,"Most weeks","Most days",27,"Female","Undergraduate degree (BSc, BA)",4,"Against","Matt Hancock made an announcement on the 16th of May that people that have taken the two vaccine doses ''may still die'' as Indian variant spreads.","Anti",6,232,140,"Against","ANTI",0,0,0,0,1
53,1658858793478,"26/07/2022 18:06:33","task-mn1e",93981,6842721,3,51,"Somewhat Agree","statements",35,"Most weeks","Most months",33,"Female","Postgraduate degree (MSc, MA, MPhil)",4,"Against","The vaccine can make you ill with part of the virus where you were otherwise immune anyway","Anti",5,208,140,"Against","ANTI",0,0,0,0,1
54,1658858798910,"26/07/2022 18:06:38","task-mn1e",93981,6842721,3,52,"Somewhat Disagree","statements",33,"Most weeks","A few times a year",30,"Female","Vocational Training / Apprenticeship",6,"Against","I don't trust anyone, It is created for people genocide.","Anti",3,198,140,"Against","ANTI",0,0,0,0,1
62,1658858844900,"26/07/2022 18:07:24","task-mn1e",93981,6842721,3,60,"Somewhat Agree","statements",32,"Most weeks","Most weeks",61,"Male","Postgraduate degree (MSc, MA, MPhil)",6,"Against","RNA vaccines aren't safe: In initial trials of the RNA technology resulted in the death of all the animals it was trialed on. This untested method of vaccination will likely damage human immune system","Anti",5,192,140,"Against","ANTI",0,0,0,0,1
63,1658858847761,"26/07/2022 18:07:27","task-mn1e",93981,6842721,3,61,"Somewhat Agree","statements",33,"Most weeks","A few times a year",30,"Female","Vocational Training / Apprenticeship",4,"Against","Covide-19 vaccine is not safe enough and I don't know how does it work in long term,","Anti",5,196,140,"Against","ANTI",0,0,0,0,1
64,1658858855302,"26/07/2022 18:07:35","task-mn1e",93981,6842721,3,62,"Somewhat Agree","statements",33,"Most weeks","A few times a year",30,"Female","Vocational Training / Apprenticeship",5,"Against","I can defeat this virus with my own antibodies. I am healthy enough to evercome it. ","Anti",5,197,140,"Against","ANTI",0,0,0,0,1
4,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,2,"Strongly Agree","statements",48,"Rarely","Rarely",38,"Male","A levels",5,"Against","The side effects are being under reported.  ","Anti",7,287,141,"Against","ANTI",0,0,0,0,1
5,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,3,"Strongly Agree","statements",45,"Most weeks","A few times a year",34,"Male","Undergraduate degree (BSc, BA)",6,"Against","dont know enough about it","Anti",7,270,141,"Against","ANTI",0,0,0,0,1
8,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,6,"Strongly Agree","statements",50,"Most weeks","Most weeks",48,"Male","Undergraduate degree (BSc, BA)",6,"Against","There could be side effects","Anti",7,300,141,"Against","ANTI",0,0,0,0,1
10,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,8,"Agree","statements",47,"Rarely","Most days",27,"Female","Undergraduate degree (BSc, BA)",5,"Against","I am healthy and young so no benefit to me","Anti",6,281,141,"Against","ANTI",0,0,0,0,1
11,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,9,"Strongly Agree","statements",44,"Rarely","Most weeks",26,"Female","Undergraduate degree (BSc, BA)",5,"Against","Breastfeeding and not enough trials/evidence to support the effects of potential transmission to my baby through milk","Anti",7,263,141,"Against","ANTI",0,0,0,0,1
13,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,11,"Strongly Agree","statements",50,"Most weeks","Most weeks",48,"Male","Undergraduate degree (BSc, BA)",4,"Against","It is not safe and has not been tested properly","Anti",7,298,141,"Against","ANTI",0,0,0,0,1
14,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,12,"Strongly Agree","statements",47,"Rarely","Most days",27,"Female","Undergraduate degree (BSc, BA)",4,"Against","It's been rushed so I am not ready to take it ","Anti",7,280,141,"Against","ANTI",0,0,0,0,1
15,1.65886e+12,"26/07/2022 18:01","task-j4ag",93981,6842724,3,13,"Strongly Agree","statements",42,"Never","Rarely",24,"Male","Undergraduate degree (BSc, BA)",5,"Against","I am not overweight or obese, nor have any underlying health conditions","Anti",7,251,141,"Against","ANTI",0,0,0,0,1
22,1.65886e+12,"26/07/2022 18:02","task-j4ag",93981,6842724,3,20,"Strongly Disagree","statements",46,"Most weeks","Most days",51,"Female","GCSEs",6,"Against","i have had covid already","Anti",1,276,141,"Against","ANTI",0,0,0,0,1
25,1.65886e+12,"26/07/2022 18:02","task-j4ag",93981,6842724,3,23,"Strongly Agree","statements",47,"Rarely","Most days",27,"Female","Undergraduate degree (BSc, BA)",6,"Against","You can't trust vaccines as the pharmaceutical industry just wants to make money ","Anti",7,282,141,"Against","ANTI",0,0,0,0,1
27,1.65886e+12,"26/07/2022 18:03","task-j4ag",93981,6842724,3,25,"Strongly Agree","statements",43,"Most weeks","Most months",25,"Male","A levels",5,"Against","not knowing exactly whats in it","Anti",7,257,141,"Against","ANTI",0,0,0,0,1
30,1.65886e+12,"26/07/2022 18:03","task-j4ag",93981,6842724,3,28,"Strongly Disagree","statements",48,"Rarely","Rarely",38,"Male","A levels",6,"Against","I'm not in an at risk group and the probability of becoming seriously ill is low.  ","Anti",1,288,141,"Against","ANTI",0,0,0,0,1
31,1.65886e+12,"26/07/2022 18:03","task-j4ag",93981,6842724,3,29,"Strongly Agree","statements",41,"Rarely","Most months",29,"Female","Postgraduate degree (MSc, MA, MPhil)",4,"Against","It has not been tested extensively on every demographic and race","Anti",7,244,141,"Against","ANTI",0,0,0,0,1
34,1.65886e+12,"26/07/2022 18:03","task-j4ag",93981,6842724,3,32,"Strongly Disagree","statements",41,"Rarely","Most months",29,"Female","Postgraduate degree (MSc, MA, MPhil)",6,"Against","New variants may arise and that would invalidate old vaccines already taken","Anti",1,246,141,"Against","ANTI",0,0,0,0,1
35,1.65886e+12,"26/07/2022 18:03","task-j4ag",93981,6842724,3,33,"Strongly Agree","statements",45,"Most weeks","A few times a year",34,"Male","Undergraduate degree (BSc, BA)",5,"Against","it was developed too fast","Anti",7,269,141,"Against","ANTI",0,0,0,0,1
36,1.65886e+12,"26/07/2022 18:03","task-j4ag",93981,6842724,3,34,"Strongly Agree","statements",50,"Most weeks","Most weeks",48,"Male","Undergraduate degree (BSc, BA)",5,"Against","It is not needed as there is no threat","Anti",7,299,141,"Against","ANTI",0,0,0,0,1
37,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842724,3,35,"Agree","statements",49,"Rarely","Most months",35,"Male","GCSEs,A levels,Undergraduate degree (BSc, BA)",5,"Against","Nanoparticles within the vaccine, MRNA changing DNA within the human body. Multiple videos on the internet showing adverse reactions to the vaccine","Anti",6,293,141,"Against","ANTI",0,0,0,0,1
38,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842724,3,36,"Strongly Agree","statements",46,"Most weeks","Most days",51,"Female","GCSEs",5,"Against","covid doesn't kill you","Anti",7,275,141,"Against","ANTI",0,0,0,0,1
40,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842724,3,38,"Strongly Agree","statements",49,"Rarely","Most months",35,"Male","GCSEs,A levels,Undergraduate degree (BSc, BA)",6,"Against","Companies offering incentives to get the vaccine. Videos showing metal sticking to the arms of people in the position where the jab was taken- feels very suspect and untrustworthy promotion. ","Anti",7,294,141,"Against","ANTI",0,0,0,0,1
41,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842724,3,39,"Strongly Agree","statements",42,"Never","Rarely",24,"Male","Undergraduate degree (BSc, BA)",6,"Against","I am not sure about the testing and long term effects (both positive and negative) of the vaccine.","Anti",7,252,141,"Against","ANTI",0,0,0,0,1
42,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842724,3,40,"Agree","statements",42,"Never","Rarely",24,"Male","Undergraduate degree (BSc, BA)",4,"Against","I am young and healthy, therefore I am extremely low risk at developing serious complications from COVID","Anti",6,250,141,"Against","ANTI",0,0,0,0,1
45,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,43,"Strongly Agree","statements",44,"Rarely","Most weeks",26,"Female","Undergraduate degree (BSc, BA)",6,"Against","Don't feel I need it ","Anti",7,264,141,"Against","ANTI",0,0,0,0,1
48,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,46,"Strongly Agree","statements",46,"Most weeks","Most days",51,"Female","GCSEs",4,"Against","i don't trust the pharmaceutical companies","Anti",7,274,141,"Against","ANTI",0,0,0,0,1
49,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,47,"Strongly Agree","statements",41,"Rarely","Most months",29,"Female","Postgraduate degree (MSc, MA, MPhil)",5,"Against","It was made too quickly and compromises to its integrity may have been made","Anti",7,245,141,"Against","ANTI",0,0,0,0,1
50,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,48,"Strongly Agree","statements",49,"Rarely","Most months",35,"Male","GCSEs,A levels,Undergraduate degree (BSc, BA)",4,"Against","I don't want it because it has been massed produced under a year, when it takes on average 10 years to produce a vaccine for public release. ","Anti",7,292,141,"Against","ANTI",0,0,0,0,1
56,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,54,"Strongly Agree","statements",43,"Most weeks","Most months",25,"Male","A levels",4,"Against","possible unsafe side effects","Anti",7,256,141,"Against","ANTI",0,0,0,0,1
57,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,55,"Strongly Agree","statements",44,"Rarely","Most weeks",26,"Female","Undergraduate degree (BSc, BA)",4,"Against","Pregnant and dont want to risk my unborn childs life","Anti",7,262,141,"Against","ANTI",0,0,0,0,1
58,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842724,3,56,"Strongly Agree","statements",45,"Most weeks","A few times a year",34,"Male","Undergraduate degree (BSc, BA)",4,"Against","the vaccine is not safe","Anti",7,268,141,"Against","ANTI",0,0,0,0,1
63,1.65886e+12,"26/07/2022 18:06","task-j4ag",93981,6842724,3,61,"Strongly Agree","statements",43,"Most weeks","Most months",25,"Male","A levels",6,"Against","can cause problems that werent there initially ","Anti",7,258,141,"Against","ANTI",0,0,0,0,1
64,1.65886e+12,"26/07/2022 18:06","task-j4ag",93981,6842724,3,62,"Strongly Agree","statements",48,"Rarely","Rarely",38,"Male","A levels",4,"Against","The government cannot be trusted to tell the truth.","Anti",7,286,141,"Against","ANTI",0,0,0,0,1
4,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,2,"Somewhat Agree","statements",41,"Rarely","Most months",29,"Female","Postgraduate degree (MSc, MA, MPhil)",6,"Against","New variants may arise and that would invalidate old vaccines already taken","Anti",5,246,142,"Against","ANTI",0,0,0,0,1
5,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,3,"Strongly Agree","statements",44,"Rarely","Most weeks",26,"Female","Undergraduate degree (BSc, BA)",5,"Against","Breastfeeding and not enough trials/evidence to support the effects of potential transmission to my baby through milk","Anti",7,263,142,"Against","ANTI",0,0,0,0,1
6,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,4,"Strongly Agree","statements",41,"Rarely","Most months",29,"Female","Postgraduate degree (MSc, MA, MPhil)",4,"Against","It has not been tested extensively on every demographic and race","Anti",7,244,142,"Against","ANTI",0,0,0,0,1
9,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,7,"Agree","statements",41,"Rarely","Most months",29,"Female","Postgraduate degree (MSc, MA, MPhil)",5,"Against","It was made too quickly and compromises to its integrity may have been made","Anti",6,245,142,"Against","ANTI",0,0,0,0,1
11,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,9,"Strongly Agree","statements",45,"Most weeks","A few times a year",34,"Male","Undergraduate degree (BSc, BA)",5,"Against","it was developed too fast","Anti",7,269,142,"Against","ANTI",0,0,0,0,1
13,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,11,"Strongly Agree","statements",45,"Most weeks","A few times a year",34,"Male","Undergraduate degree (BSc, BA)",4,"Against","the vaccine is not safe","Anti",7,268,142,"Against","ANTI",0,0,0,0,1
14,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,12,"Strongly Agree","statements",43,"Most weeks","Most months",25,"Male","A levels",4,"Against","possible unsafe side effects","Anti",7,256,142,"Against","ANTI",0,0,0,0,1
16,1.65886e+12,"26/07/2022 18:04","task-j4ag",93981,6842748,3,14,"Agree","statements",44,"Rarely","Most weeks",26,"Female","Undergraduate degree (BSc, BA)",4,"Against","Pregnant and dont want to risk my unborn childs life","Anti",6,262,142,"Against","ANTI",0,0,0,0,1
18,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842748,3,16,"Strongly Agree","statements",43,"Most weeks","Most months",25,"Male","A levels",6,"Against","can cause problems that werent there initially ","Anti",7,258,142,"Against","ANTI",0,0,0,0,1
19,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842748,3,17,"Agree","statements",46,"Most weeks","Most days",51,"Female","GCSEs",5,"Against","covid doesn't kill you","Anti",6,275,142,"Against","ANTI",0,0,0,0,1
21,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842748,3,19,"Strongly Agree","statements",47,"Rarely","Most days",27,"Female","Undergraduate degree (BSc, BA)",5,"Against","I am healthy and young so no benefit to me","Anti",7,281,142,"Against","ANTI",0,0,0,0,1
23,1.65886e+12,"26/07/2022 18:05","task-j4ag",93981,6842748,3,21,"Agree","statements",44,"Rarely","Most weeks",26,"Female","Undergraduate degree (BSc, BA)",6,"Against","Don't feel I need it ","Anti",6,264,142,"Against","ANTI",0,0,0,0,1
